imgnum,mid,text,label,event
684,553540580912156672,"The famous French cartoonist, Charb assassinated in #Paris, wrote recently about  #Kurds .#CharlieHebdo http://t.co/4Z39KoUYy8",0,Charlie Hebdo
826,552802128688078848,Twelve people confirmed dead in shooting at French satirical magazine Charlie Hebdo in Paris http://t.co/X6UWH7PFP1 http://t.co/TCWtE8nkpm,1,Charlie Hebdo
686,553540824768991233,#CharlieHebdo attack: new hostage situation at Paris shop - live updates http://t.co/lNt8ldwaae http://t.co/x9smojQJK8,0,Charlie Hebdo
1551,580340476949086208,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,1,GermanwingsCrash
226,552840037642297345,Cartoonists Georges Wolinski and Cabu are among victims of attack on #CharlieHebdo in Paris http://t.co/EJ0gGFsRZ1 http://t.co/42xHoEocru,0,Charlie Hebdo
940,553505858811080704,AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage http://t.co/H9SwsdTFRf,1,Charlie Hebdo
1288,500322285916401664,Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp; video police public activity in #Ferguson http://t.co/yMVAOOh5xD,0,Ferguson
9,552789443644751872,"If this cartoon is why #CharlieHebdo staff have been shot at, all publications should show solidarity and republish http://t.co/LGuUi7dj1u",0,Charlie Hebdo
939,553503909692841984,Hundreds of police at siege in Dammartin-en-Goele. Follow our #CharlieHebdo coverage: http://t.co/jMOZXPaSOJ http://t.co/kPAlm9TQwQ,1,Charlie Hebdo
1054,498602841335169024,Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,0,Ferguson
486,553171741804359680,People gather in silence to remember Paris shooting victims and say #JeSuisCharlie. Photos: http://t.co/8AuPWcklfF http://t.co/2XVVTAWFDe,0,Charlie Hebdo
1349,499530130487017472,A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG,1,Ferguson
1160,499674825753772033,"#Ferguson #FergusonRiot #JailSupport helps those arrested in order to connect them to lawyers, relay messages... http://t.co/9NQJclwvah",0,Ferguson
2185,544355924224532481,JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,1,sydney siege
1356,500278045597368320,URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,1,Ferguson
961,553544694765215745,French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://t.co/j5nQIl4Ytu,1,Charlie Hebdo
1813,525036393983381504,Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/oSR91Uxgm3 http://t.co/UyftuUod27,1,Ottawa Shooting
1912,544384825332101120,Islam is a non-violent religion. Don't let a few extremists or the media fool you. #SydneySiege http://t.co/kamsNsPYLM,0,sydney siege
130,552824320389435392,4 cartoonists who died in the attack on #CharlieHebdo - AFP http://t.co/UmyMvBKAa8,0,Charlie Hebdo
1631,524965077318107137,Security bulletin from Parliament Hill: #ottawa http://t.co/79DHcPi530,0,Ottawa Shooting
8,552789252690706432,#CharlieHebdo. That is all. http://t.co/9zzpYZcAJ8,0,Charlie Hebdo
1219,500071770192216065,Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse http://t.co/Bend3mL6SF http://t.co/DNnPmsswO9,0,Ferguson
1006,498286281894682624,What year are we in again? This is looking like the 50s #Ferguson http://t.co/TeLcT3d3yh,0,Ferguson
745,553570818031374336,PHOTOS: Two standoffs in Paris http://t.co/tRQVOdVkTt #ParisShooting #CharlieHebdo http://t.co/QSLIIMk9ir,0,Charlie Hebdo
2035,544494058287423489,#illridewithyou trends globally amid fears of reprisal atacks over Sydney hostage standoff http://t.co/Up1pCWLqSo http://t.co/0XMGuycC8R,0,sydney siege
55,552810032765497345,"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",0,Charlie Hebdo
708,553549680538578944,IN PICTURES: French cops close in on suspected #CharlieHebdo terrorists outside Paris http://t.co/YioY54CqRi http://t.co/IGPF43HRsy,0,Charlie Hebdo
1566,581061914001821696,"BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop",1,GermanwingsCrash
391,553132714446950400,"Grenades thrown at mosque in France, day after #CharlieHebdo attack: Officials http://t.co/Tmk64xeuo5 http://t.co/lQGYXz99UH",0,Charlie Hebdo
678,553537870431268864,The latest on the manhunt for Charlie Hebdo attackers and two hostage situations taking place: http://t.co/A3ChSCOHck http://t.co/ArkKqSNQFb,0,Charlie Hebdo
1528,580322349569994752,"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H",1,GermanwingsCrash
906,553468492700454912,BREAKING NEWS - Exchange of fire reported in #DammartinEnGoele  http://t.co/2A0s2WxBmZ #CharlieHebdo http://t.co/FuysX2plAj,1,Charlie Hebdo
1206,499702134279913472,"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location. http://t.co/wLpoEPDnqJ",0,Ferguson
1365,500292806175236096,"The surveillance photos, the police report, and this witness account. #Ferguson http://t.co/Sbx9tfA5FA http://t.co/JGgtaXYOxz",1,Ferguson
411,553143987377561600,The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX,0,Charlie Hebdo
1948,544422134127525888,Sydney siege highlights rise of Islamist extremism in Australia http://t.co/tIEHLkCjsq http://t.co/6v8hMBot8a,0,sydney siege
664,553525290908262400,Nah it isn't though RT @igeldard: This is just brilliant #charliehebdo #sonyhack http://t.co/r9YfMv7rUe,0,Charlie Hebdo
1762,524972443308683264,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,1,Ottawa Shooting
467,553162459885096962,BREAKING: French far-right leader Le Pen calls for death penalty #CharlieHebdo http://t.co/8y5l97V2Rd http://t.co/xeVuFvkdXG,0,Charlie Hebdo
211,552837499937378305,Why it's Charlie Hebdo's right to draw Muhammad http://t.co/GlF9dgwFS0 http://t.co/YRxTwsNu5q,0,Charlie Hebdo
1068,499362949166030848,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,0,Ferguson
212,552837561119686656,"""But who wants the English in Europe?"" Quite enjoying some of these #CharlieHebdo covers: https://t.co/p0QS7l0q1H http://t.co/GmzJnnhwc3",0,Charlie Hebdo
577,553215362058440704,People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims: http://t.co/wDdqaVkYev http://t.co/TtlxaVvUF8,0,Charlie Hebdo
1483,580359057825009664,BREAKING -4C on the #Germanwings crash site. Snow and wind expected in few mins. http://t.co/wFg8KTSve2 http://t.co/nm3JRSZ5da,0,GermanwingsCrash
670,553531802347122689,"#France's most famous cartoonist, 87 yr old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo. http://t.co/ytGZ1SrBV7",0,Charlie Hebdo
1137,499622667142844416,"Man in flag shirt, holding a bag of chips, throws flaming can of tear gas BACK at #Ferguson police. My new hero. http://t.co/ryj6QkaF1w",0,Ferguson
876,553115236992290816,Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking http://t.co/NQueBlmfOt http://t.co/HedHlyB24X,1,Charlie Hebdo
1297,500349993539358720,PHOTOS: New Yorkers write their thoughts in peaceful protest: http://t.co/mC0M9xbWG3  (Victor Mirontschuk) #Ferguson http://t.co/4JKxvjr6Ln,0,Ferguson
1605,524953767402553345,Latest photos from Ottawa's Parliament Hill http://t.co/ibNGJIg2Pg http://t.co/FtEukz6d9x,0,Ottawa Shooting
1462,580342670511472640,Germanwings has darkened its logo on Twitter after crash in French alps - Latest: http://t.co/DztGD0IPZV http://t.co/xc5GZn8l8r,0,GermanwingsCrash
740,553567850301231106,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,0,Charlie Hebdo
1101,499472596853743618,I've said it before and I'm saying it again... Who are they really afraid of again?? #Ferguson #MikeBrown http://t.co/xxZa8B0npg,0,Ferguson
2042,544495359800930304,"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",0,sydney siege
1477,580352792700821504,LIVE A French AirForce C-135 still over the area of #Germanwings Crash. http://t.co/wFg8KTSve2 http://t.co/JKMsJ8wL7P,0,GermanwingsCrash
278,552850022271033344,"#MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov http://t.co/MJ9GQkU1aP http://t.co/VTxBG5Gy2v",0,Charlie Hebdo
1757,524967298604359684,WATCH: Sounds of apparent gunfire inside halls of Canada's Parliament Hill: http://t.co/KzOOm96NEL http://t.co/WOzpsb6dXi,1,Ottawa Shooting
1122,499584606878715905,this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,0,Ferguson
1428,580332232121933824,BREAKING: A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf http://t.co/vqUUuspIFk http://t.co/mwguIFT1iu,0,GermanwingsCrash
339,553108153915944961,Today's newspapers all over Europe are relaying the shock of #CharlieHebdo attack. More here - http://t.co/pzZIS77o5A http://t.co/cpIV5dhCGr,0,Charlie Hebdo
677,553537740588220416,Armed Person Takes Hostages At Paris-Area Deli; Police Surround Charlie Hebdo Terrorists http://t.co/K61LgA3Tjc http://t.co/SdQNm8maMD,0,Charlie Hebdo
306,552982669840355329,"Yes, tweet actual covers instead of the mere #JeSuisCharlie. They are, after all, what the bullies can’t handle. http://t.co/ukRpofTzK0”",0,Charlie Hebdo
1501,581256046448111616,There were about 100 families… close enough to see the helicopters - @NicRobertsonCNN on #Germanwings memorial http://t.co/4rsPH7Ke3h,0,GermanwingsCrash
633,553479280014151681,"Charlie Hebdo: We ignored the threat from within our own societies, says @Nigel_Farage http://t.co/bYPrEBoP15 http://t.co/mLSh5vdJ5Y",0,Charlie Hebdo
1465,580343473607438336,.@germanwings have darkened their logo on Twitter following the crash of one of their planes in the French Alps http://t.co/9qIAn60uob,0,GermanwingsCrash
408,553140461540343808,Does publishing anti #Muslim #CharlieHebdo cartoons count as solidarity against the Muslim cop who was slain as well? http://t.co/lhJHHyk7KF,0,Charlie Hebdo
564,553209843939831809,Independent cartoonist @DaveBrownToons on the story behind our #CharlieHebdo front page image http://t.co/pmyzSyahAT http://t.co/Lle6K8uPDg,0,Charlie Hebdo
297,552979992603533312,"Good night, people. May tomorrow be a better day for France, for the world, and for freedom of speech. #JeSuisCharlie http://t.co/oxATzEbNpW",0,Charlie Hebdo
387,553131557892804609,RT @LatuffCartoons: So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/w01kqWJqFb,0,Charlie Hebdo
1170,499689757652566016,RT .@FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/xVblIjQMwH,0,Ferguson
124,552823301899575296,"Oct 1 cover #CharlieHebdo criticizing ISIS: 'I am the prophet, idiot' beheader: 'STFU, infidel!' #freedomofexpression http://t.co/HAV5tktU7y",0,Charlie Hebdo
707,553548487225532416,The new world we live in #CharlieHebdo http://t.co/FzwE7O4Pb4,0,Charlie Hebdo
73,552814076167213056,Simply put by our French colleagues in solidarity with the journalists of #CharlieHebdo http://t.co/mXwAsi2N4S,0,Charlie Hebdo
1618,524958498770395137,Photos of the #OttawaShooting scene are unfolding after reports of multiple shootings: http://t.co/2WFcajF7kx http://t.co/OJ00X6o0xw,0,Ottawa Shooting
512,553185825065009153,"1 of the cops killed at #CharlieHebdo was, like most victims of Islamist militants, a Muslim. http://t.co/qmnj7R9zJA http://t.co/s9apCaJcjF",0,Charlie Hebdo
2227,544387967037763584,#sydneysiege: There are reports the hostage-taker claims to have up to four bombs. http://t.co/1gMsZkOTjC http://t.co/hrMncBhLy5,1,sydney siege
300,552980714610634753,If you want to show your support for @Charlie_Hebdo_ please share this cartoon. #JeSuisCharlie http://t.co/PUSeSPujYA,0,Charlie Hebdo
2024,544479045149130753,Thousands tweet declaring their solidarity with Muslims... #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/DRsCNjqt4y,0,sydney siege
1515,580319999887347712,Germanwings flight #4U9525 (registration D-AIPX) was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/vZaQMUlLaZ,1,GermanwingsCrash
329,553101451271352320,Matt's perfect response. #CharlieHebdo http://t.co/GgoX0H0NgY,0,Charlie Hebdo
2259,544508900595499009,BREAKING @SkyBusiness : Sixth hostage escapes from #sydneysiege http://t.co/oiEBHhAVeK (@carsonscottLIVE),1,sydney siege
924,553487971497041920,"Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt  http://t.co/D8ZTxcCaK5 http://t.co/juVYYleAJ4",1,Charlie Hebdo
1523,580321372703985664,MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff,1,GermanwingsCrash
1584,524927789892653056,Canine unit running to Parliament Hill http://t.co/jaEeh0JIpc,0,Ottawa Shooting
52,552808658510561280,"Only this, today #CharlieHebdo http://t.co/QXfYkDwBtd",0,Charlie Hebdo
272,552849248182865920,A message to all religions #CharlieHebdo http://t.co/bKlg6NX6vm,0,Charlie Hebdo
515,553186670871597056,This: via @aboujahjah #JeSuisAhmed #JeSuisCharlie #CharlieHebdo http://t.co/avEw4j6U7p,0,Charlie Hebdo
1901,544359670480379905,"""Keep Calm And Don’t Speculate: How To Be Helpful On Social Media Today"" http://t.co/es8yFnGjZR #sydneysiege http://t.co/KQMPW1JerY",0,sydney siege
2015,544474138287812608,Too bad you can't take selfies of your character. 😐 #sydneysiege #selfie http://t.co/dcrpAPkbf3,0,sydney siege
190,552834640692912128,Sunni extremists behind #CharlieHebdo attack have no issues mocking Shia holy figures in their own cartoons: @AgMahdi http://t.co/9L9jePj8nb,0,Charlie Hebdo
2186,544356579098001408,Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,1,sydney siege
1376,500343812863311872,Sooooooo Chief of #Ferguson lied and said that an ambulance was on the scene? #OpFerguson @OpFerguson @YourAnonNews http://t.co/1XX6A5Mt9x,1,Ferguson
1302,500363602943942657,"Wow. Turkish pro-gov newspaper claims US media totally ignored #Ferguson, news blackout etc.. http://t.co/tCQs13M0sR http://t.co/siuPC0MtZK",0,Ferguson
1632,524965597793107968,PHOTO: Parliament Hill caucus room barricaded with furniture due to active shooter situation - http://t.co/8pVYX8s91t http://t.co/6cHBF5KsME,0,Ottawa Shooting
580,553215658784456705,The pen has always been and will always be mightier than the sword.  #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S,0,Charlie Hebdo
1787,525020326816927744,#Breaking: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/vlj96XOoSm http://t.co/LOzoL7IjVI,1,Ottawa Shooting
2264,544511300630753280,Heavy police activity at Sydney cafe shown on @abcnews livestream just now. Many shots fired. http://t.co/jlAOd5Ptmn http://t.co/5DksIzJCZN,1,sydney siege
2160,544321103875694593,MT @mashable #Uber intros surge pricing during #sydneysiege - http://t.co/ypP0wMtOON http://t.co/kbPubroomX,1,sydney siege
660,553520399300833280,Who is scared? Sify cartoon. #CharlieHebdo http://t.co/qN6WizQg2l,0,Charlie Hebdo
885,553136565296582657,"The two suspects in the #CharlieHebdo #ParisShooting have been located, reports say. http://t.co/CI1tEpiuFO http://t.co/MAk3reuOE8",1,Charlie Hebdo
1765,524976773671292928,NHL postpones Maple Leafs-Senators game after tragic shootings in Ottawa. http://t.co/ANVfFm4Jca http://t.co/g60sdEUw6R,1,Ottawa Shooting
1087,499406086945136640,#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,0,Ferguson
521,553189024941481985,World pays tribute to victims of #CharlieHebdo massacre http://t.co/icVVi6l4Gv http://t.co/UqlhSjPBMq,0,Charlie Hebdo
1362,500288971197263873,so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson http://t.co/2zu5sUH84S,1,Ferguson
901,553197863971610624,The last person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/PJH6tlyrpC,1,Charlie Hebdo
1851,544301012492632064,"MASSIVE OPERATION: ""Hundreds of armed police have swarmed the area."" #sydneysiege (LIVE) http://t.co/uq626Z2Sfu http://t.co/oKLjdaWVAk",0,sydney siege
1161,499674991294951424,"Crowd near site of shooting chants ""hands up, don't shoot."" #Ferguson http://t.co/QjRW4Zqa0n",0,Ferguson
2202,544374871812472832,Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,1,sydney siege
776,553587546614427649,I really don't understand why people in Europe think I'm a 'moron.' http://t.co/NGAuK5XkGZ http://t.co/H8ovSocjcu,0,Charlie Hebdo
